ahmad;männlich
ahmed;männlich
ahmet;männlich
ahmik;männlich
ahren;männlich
ahu;männlich
aidan;unspezifisch
aiden;männlich
aigeus;männlich
aigéas;männlich
aigéfs;männlich
ailbert;männlich
aimery;männlich
aimilianós;männlich
aimo;männlich
aimílios;männlich
ainías;männlich
aitan;männlich
ajax;männlich
akando;männlich
akello;männlich
akgün;männlich
aki;unspezifisch
akil;männlich
akim;männlich
akin;männlich
akio;männlich
akiro;männlich
akron;männlich
aksel;männlich
akseli;männlich
akshay;männlich
aktan;männlich
aktekin;männlich
aku;männlich
akákios;männlich
al;männlich
aladar;männlich
aladin;männlich
alain;männlich
alair;männlich
alajos;männlich
alan;männlich
aland;männlich
alanic;männlich
alano;männlich
alanson;männlich
alard;männlich
alaric;männlich
alasdair;männlich
alastair;männlich
alastar;männlich
alasteir;männlich
alaster;männlich
albain;männlich
alban;männlich
alberich;männlich
alberik;männlich
albert;männlich
alberto;männlich
albie;männlich
albin;männlich
albinus;männlich
alborn;männlich
albrecht;männlich
albwin;männlich
alcander;männlich
alcott;männlich
alden;männlich
aldin;männlich
aldis;männlich
aldo;männlich
aldon;männlich
aldous;männlich
aldric;männlich
aldrich;männlich
aldridge;männlich
aldus;männlich
aldwin;männlich
alec;männlich
aleister;männlich
alejandro;männlich
alejoa;männlich
alek;männlich
aleksandar;männlich
aleksander;männlich
aleksandr;männlich
aleksanteri;männlich
aleksej;männlich
aleksi;männlich
aleksis;männlich
aleksy;männlich
alemdar;männlich
alen;männlich
aleron;männlich
alessandro;männlich
alessio;männlich
alex;unspezifisch
alexander;männlich
alexandr;männlich
alexandre;männlich
alexandro;männlich
alexandros;männlich
alexei;männlich
alexej;männlich
alexi;unspezifisch
alexio;männlich
alexis;unspezifisch
alexius;männlich
alf;männlich
alfeo;männlich
alfie;unspezifisch
alfons;männlich
alfonse;männlich
alfonso;männlich
alford;männlich
alfred;männlich
alfredo;männlich
alfy;unspezifisch
alger;männlich
algernon;männlich
ali;unspezifisch
alic;männlich
alican;männlich
alick;männlich
alijah;männlich
alik;männlich
alim;männlich
alisander;männlich
alistair;männlich
alister;männlich
alix;unspezifisch
aljosha;männlich
alkibiades;männlich
alkibiádis;männlich
alkéos;männlich
alkínoos;männlich
allan;männlich
allard;männlich
allayne;männlich
allen;männlich
alley;unspezifisch
alleyn;männlich
allie;unspezifisch
allin;männlich
allister;männlich
allistir;männlich
allon;männlich
allyn;unspezifisch
almeric;männlich
aloin;männlich
alois;männlich
alon;männlich
alondor;männlich
alonso;männlich
alonzo;männlich
aloyoshenka;männlich
aloys;männlich
aloysha;männlich
aloysius;männlich
aloïs;männlich
alp;männlich
alpaslan;männlich
alper;männlich
alphaeus;männlich
alphard;männlich
alphons;männlich
alphonse;männlich
alphonso;männlich
alram;männlich
alric;männlich
alrigo;männlich
alrik;männlich
alston;männlich
altair;männlich
altan;männlich
aluin;männlich
aluino;männlich
alva;unspezifisch
alvah;männlich
alvan;männlich
alvaro;männlich
alvie;männlich
alvin;männlich
alvis;männlich
alvy;unspezifisch
alvértos;männlich
alwin;männlich
alwyn;männlich
alyosha;männlich
alékos;männlich
aléxandros;männlich
aléxios;männlich
aléxis;männlich
amadeo;männlich
amadeus;männlich
amadi;männlich
amado;männlich
amador;männlich
amal;männlich
amaldo;männlich
amando;männlich
amandus;männlich
amardeo;männlich
amari;unspezifisch
amariah;männlich
amarin;männlich
amarion;männlich
amato;männlich
amatus;männlich
amble;männlich
ambrogino;männlich
ambrogio;männlich
ambroise;männlich
ambros;männlich
ambrose;unspezifisch
ambrosi;männlich
ambrosio;männlich
ambrosius;männlich
amby;männlich
amerigo;männlich
amery;männlich
amiel;männlich
amin;männlich
amir;männlich
amistad;männlich
amittai;männlich
ammiel;männlich
ammon;männlich
amnon;männlich
amon;männlich
amor;männlich
amory;männlich
amos;männlich
amram;männlich
amsden;männlich
amédé;männlich
amédée;männlich
anacleto;männlich
anakin;männlich
anan;männlich
ananda;männlich
ananias;männlich
anastas;männlich
anastasio;männlich
anastasios;männlich
anastasius;männlich
anastassio;männlich
anastásios;männlich
anastásis;männlich
anath;unspezifisch
anatol;männlich
anatole;männlich
anatoli;männlich
anatolii;männlich
anatolij;männlich
anatollo;männlich
anaxagoras;männlich
anaximander;männlich
anaximenes;männlich
anaximénis;männlich
anaxímandros;männlich
ancel;männlich
ancell;männlich
anders;männlich
anderson;männlich
andi;unspezifisch
andie;unspezifisch
andonis;männlich
andor;männlich
andras;männlich
andre;männlich
andreas;männlich
andree;unspezifisch
andrei;unspezifisch
andrej;männlich
andres;männlich
andreus;männlich
andrew;männlich
andrey;männlich
andries;männlich
andris;männlich
androkles;männlich
androklís;männlich
andronikus;männlich
andros;männlich
andrus;männlich
andrusha;männlich
andrya;männlich
andrzej;männlich
andré;männlich
andréas;männlich
andrés;männlich
andríkos;männlich
andrónikos;männlich
andy;unspezifisch
ange;unspezifisch
angel;unspezifisch
angeli;männlich
angelico;männlich
angell;männlich
angelo;männlich
angelus;männlich
angie;unspezifisch
angrond;männlich
angus;männlich
anian;männlich
anianus;männlich
anieli;männlich
anker;männlich
annan;männlich
annas;männlich
anne-marie;unspezifisch
ansel;männlich
ansell;männlich
anselm;männlich
anselmo;männlich
ansgar;männlich
ansley;unspezifisch
anson;männlich
anssi;männlich
anstice;unspezifisch
ante;männlich
antek;männlich
antero;männlich
anthony;männlich
antin;männlich
antinko;männlich
antiochus;männlich
anto;männlich
antoine;männlich
anton;männlich
antone;männlich
antonello;männlich
antoni;männlich
antonin;männlich
antonino;männlich
antonio;männlich
antonios;männlich
antonius;männlich
antons;männlich
antony;männlich
antonákis;männlich
antosha;männlich
antti;männlich
antwan;männlich
antónios;männlich
antónis;männlich
anwar;männlich
anwell;männlich
anwyl;männlich
any;männlich
anyon;männlich
anárgiros;männlich
anéstis;männlich
apoll;männlich
apostolos;männlich
apostólis;männlich
apóllon;männlich
apóstolos;männlich
aquilao;männlich
ara;unspezifisch
aragon;männlich
araldo;männlich
aram;männlich
aramil;männlich
aras;männlich
arash;männlich
arben;männlich
arbogast;männlich
arcangelo;männlich
arch;männlich
archaimbaud;männlich
archambault;männlich
archelaos;männlich
archer;männlich
archibald;männlich
archibaldo;männlich
archibold;männlich
archie;männlich
archondís;männlich
archy;männlich
arda;unspezifisch
ardian;männlich
ardon;männlich
ardor;männlich
arduin;männlich
arduino;männlich
are;männlich
arel;männlich
areli;männlich
aren;männlich
arend;männlich
arendt;männlich
ares;männlich
argelion;männlich
argus;männlich
argírios;männlich
argíris;männlich
arhippa;männlich
arho;männlich
ari;männlich
arian;männlich
aribert;männlich
aricin;männlich
aridai;männlich
arie;männlich
arieh;männlich
ariel;unspezifisch
ariele;männlich
arif;männlich
arik;männlich
arin;männlich
ario;männlich
arion;männlich
aristarch;männlich
aristid;männlich
aristo;männlich
aristofánis;männlich
aristogénis;männlich
aristoménis;männlich
aristophanes;männlich
aristoteles;männlich
aristotle;männlich
aristotélis;männlich
aristídis;männlich
aristódimos;männlich
arjen;männlich
arjun;männlich
arkadius;männlich
arkin;männlich
arlan;männlich
arlen;unspezifisch
arley;männlich
arlin;männlich
arman;männlich
armand;männlich
armando;männlich
armas;männlich
armin;männlich
armon;männlich
armstrong;männlich
armándos;männlich
arn;männlich
arnaldo;männlich
arnault;männlich
arnd;männlich
arndt;männlich
arne;männlich
arney;männlich
arnfried;männlich
arni;männlich
arnie;männlich
arnim;männlich
arno;männlich
arnold;männlich
arnoldo;männlich
arnolt;männlich
arnon;männlich
arnoud;männlich
arnuad;männlich
arnulf;männlich
arny;männlich
aroldo;männlich
aron;männlich
arpad;männlich
arpiar;männlich
arri;männlich
arrigo;männlich
arron;männlich
arsenio;männlich
arsénis;männlich
art;männlich
artair;männlich
arte;männlich
artemas;männlich
artemis;unspezifisch
artemus;männlich
arther;männlich
arthon;männlich
arthur;männlich
artie;männlich
arto;männlich
arttu;männlich
artturi;männlich
artur;männlich
arturas;männlich
arturo;männlich
artus;männlich
arty;männlich
artémios;männlich
arv;männlich
arvid;männlich
arvie;männlich
arvin;männlich
arvo;männlich
arvy;männlich
aryan;männlich
arístarchos;männlich
arístos;männlich
asa;unspezifisch
asaf;männlich
asaph;männlich
asbjörn;männlich
ase;männlich
ash;männlich
ashbey;männlich
ashby;männlich
asher;männlich
ashford;männlich
ashley;unspezifisch
ashlin;männlich
ashon;männlich
ashton;männlich
ashur;männlich
asimákis;männlich
askan;männlich
asklepios/äskulap;männlich
asklipiós;männlich
asko;männlich
aslan;männlich
asmund;männlich
asterix;männlich
astiánax;männlich
astrís;männlich
astyanax;männlich
astérios;männlich
astéris;männlich
asur;männlich
ata;männlich
atakan;männlich
atanur;männlich
athan;männlich
athanasios;männlich
athanasius;männlich
athanásios;männlich
atheron;männlich
athinagóras;männlich
athinódoros;männlich
atlas;männlich
atman;männlich
atso;männlich
atte;männlich
attila;männlich
attilo;männlich
attis;männlich
aube;männlich
auberon;männlich
aubert;männlich
aubrey;unspezifisch
aubry;unspezifisch
audric;männlich
audun;männlich
augie;männlich
august;männlich
auguste;unspezifisch
augustin;männlich
augustine;unspezifisch
augusto;männlich
augustus;männlich
augy;männlich
aukusti;männlich
aulis;männlich
aurek;männlich
aurel;unspezifisch
aurelien;männlich
aurelio;männlich
aurelius;männlich
aurthur;männlich
aurèle;männlich
austen;männlich
austin;unspezifisch
austyn;männlich
ave;männlich
avel;männlich
averell;männlich
averil;unspezifisch
averill;männlich
avery;unspezifisch
avgerinós;männlich
avgerís;männlich
avgoustos;männlich
avgoustínos;männlich
avgoustís;männlich
avi;männlich
avictor;männlich
avidan;männlich
avigdor;männlich
avram;männlich
avraám;männlich
avrom;männlich
ax;männlich
axe;männlich
axel;männlich
aydan;männlich
ayden;männlich
aydin;männlich
ayko;männlich
aylmar;männlich
aylmer;männlich
aymer;männlich
ayold;männlich
aytaç;männlich
aytekin;männlich
azad;männlich
azarel;männlich
azariah;männlich
azaziah;männlich
azel;männlich
aziz;männlich
azrael;männlich
azzo;männlich
bacchus;männlich
bado;männlich
baghira;männlich
bahadir;männlich
bahattin;männlich
bahri;männlich
bail;männlich
bailey;unspezifisch
bailie;männlich
baillie;männlich
baily;männlich
baird;männlich
balbo;männlich
bald;männlich
baldassare;männlich
baldassarre;männlich
baldovino;männlich
baldrick;männlich
balduin;männlich
baldur;männlich
baldwin;männlich
bale;männlich
balendin;männlich
balian;männlich
balin;männlich
balint;männlich
baltasar;männlich
balte;männlich
balthasar;männlich
balthazar;männlich
baltram;männlich
balu;männlich
ban;männlich
bancroft;männlich
bank;männlich
banky;männlich
banning;männlich
baptist;männlich
baptiste;männlich
bar;männlich
barabas;männlich
barak;männlich
baran;männlich
barbabas;männlich
barbaros;männlich
barclay;männlich
barcley;männlich
bard;männlich
barde;männlich
bardo;männlich
baris;männlich
barn;männlich
barnabas;männlich
barnabe;männlich
barnaby;männlich
barnard;männlich
barnd;männlich
barnebas;männlich
barnett;männlich
barney;männlich
barnie;männlich
barny;männlich
baron;männlich
barr;männlich
barret;männlich
barrett;männlich
barri;männlich
barrie;unspezifisch
barris;männlich
barromeo;männlich
barron;männlich
barry;unspezifisch
bart;männlich
bartel;männlich
barth;männlich
barthasar;männlich
barthel;männlich
barthold;männlich
bartholemy;männlich
bartholomeo;männlich
bartholomeus;männlich
bartholomew;männlich
bartholomäus;männlich
bartie;männlich
bartlet;männlich
bartlett;männlich
bartolemo;männlich
bartolomeo;männlich
bartolomé;männlich
barton;männlich
bartram;männlich
barty;männlich
baruch;männlich
bary;männlich
baryram;männlich
baschir;männlich
base;männlich
basil;männlich
basile;männlich
basilio;männlich
basilius;männlich
basko;männlich
bassam;männlich
bastiaan;männlich
bastian;männlich
bastien;männlich
bat;männlich
batholomew;männlich
battista;männlich
batuhan;männlich
baudoin;männlich
bavol;männlich
bax;männlich
baxie;männlich
baxter;männlich
baxy;männlich
bay;männlich
bayani;männlich
bayard;männlich
baylor;männlich
bayram;männlich
beacan;männlich
beagan;männlich
beale;männlich
bealle;männlich
beaman;männlich
bear;männlich
bearnard;männlich
beat;männlich
beath;männlich
beatus;männlich
beau;männlich
beaufort;männlich
beauregard;männlich
becan;männlich
beck;männlich
beelzebub;männlich
bekir;männlich
bela;unspezifisch
beldon;männlich
belen;unspezifisch
belmin;männlich
belsazar;männlich
beltrame;männlich
beltran;männlich
beltrán;männlich
bem;männlich
bemus;männlich
ben;männlich
ben-joshua;männlich
benaiah;männlich
bendick;männlich
bendicty;männlich
bendix;männlich
benedetto;männlich
benedick;männlich
benedict;männlich
benedicto;männlich
benedikt;männlich
bengt;männlich
beniamino;männlich
benigno;männlich
benito;männlich
benjamen;männlich
benjamin;männlich
benji;männlich
benjie;männlich
benjiro;männlich
benjy;männlich
benn;männlich
bennet;männlich
bennett;männlich
bennie;unspezifisch
benno;männlich
benny;unspezifisch
benoit;männlich
benoît;männlich
benson;männlich
bent;männlich
bentlee;männlich
bentley;männlich
benton;männlich
benvenuto;männlich
benyamin;männlich
beowulf;männlich
beppe;männlich
beppo;männlich
ber;männlich
berat;männlich
berend;männlich
berengar;männlich
berk;männlich
berkay;männlich
berke;männlich
berkel;männlich
berkeley;männlich
berker;männlich
berki;männlich
berkie;männlich
berkley;männlich
berkly;männlich
berky;männlich
bern;männlich
bernadino;männlich
bernard;männlich
bernardo;männlich
bernarr;männlich
bernd;männlich
bernd-dieter;männlich
bernd-michael;männlich
berndt;männlich
berne;männlich
bernfried;männlich
bernhard;männlich
bernhelm;männlich
bernie;unspezifisch
bernt;männlich
bernward;männlich
berny;unspezifisch
bero;männlich
bersh;männlich
bert;unspezifisch
berthold;männlich
berti;unspezifisch
bertie;unspezifisch
bertil;männlich
bertilo;männlich
bertold;männlich
bertoldo;männlich
bertolt;männlich
berton;männlich
bertram;männlich
bertrame;männlich
bertrand;männlich
bertrando;männlich
bertwin;männlich
berty;unspezifisch
beryl;unspezifisch
besart;männlich
bethuel;männlich
bettino;männlich
bev;unspezifisch
beval;männlich
bevan;männlich
bevin;unspezifisch
bevis;männlich
bevon;männlich
biaggio;männlich
biagino;männlich
biagio;männlich
bibieno;männlich
bil;männlich
bilal;männlich
bill;unspezifisch
billie;unspezifisch
billy;unspezifisch
bing;männlich
bink;männlich
binky;männlich
binsbart;männlich
birch;männlich
birger;männlich
birk;männlich
birol;männlich
biron;männlich
bjarne;männlich
bjorn;männlich
björn;männlich
blade;männlich
blaine;männlich
blair;unspezifisch
blaise;männlich
blake;unspezifisch
blane;männlich
blasius;männlich
blayne;männlich
blaze;männlich
bo;männlich
boas;männlich
boaz;männlich
bob;männlich
bob-marvin;männlich
bobbie;unspezifisch
bobby;unspezifisch
bodo;männlich
bogart;männlich
bogdan;männlich
bogdashha;männlich
bogey;männlich
bogumil;männlich
bohdan;männlich
boigie;männlich
bojan;männlich
boje;männlich
bolko;männlich
bolodenka;männlich
bolton;männlich
bonar;männlich
bonaventura;männlich
bond;männlich
bondie;männlich
bondon;männlich
bondy;männlich
bone;männlich
boniface;männlich
bonifacio;männlich
bonifatius;männlich
bonifaz;männlich
booker;männlich
boone;männlich
boonie;männlich
boony;männlich
boot;männlich
boote;männlich
booth;männlich
boothe;männlich
bora;männlich
borchard;männlich
bord;männlich
borden;männlich
bordie;männlich
bordy;männlich
borg;männlich
boris;männlich
bork;männlich
borkfried;männlich
boromil;männlich
borromeo;männlich
borya;männlich
boryenka;männlich
bosco;männlich
bosper;männlich
bosse;männlich
botan;männlich
bourke;männlich
bowes;männlich
bowie;männlich
boy;männlich
boyce;männlich
boycey;männlich
boycie;männlich
boyd;männlich
brad;männlich
bradan;männlich
brade;männlich
braden;männlich
bradford;männlich
bradley;männlich
bradly;männlich
bradney;männlich
brady;unspezifisch
bradyn;männlich
braeden;männlich
bram;männlich
bran;männlich
brand;männlich
branden;männlich
brander;männlich
brandolf;männlich
brandon;männlich
brandtr;männlich
brandy;unspezifisch
brandyn;männlich
branko;männlich
brannon;männlich
brant;männlich
brantley;männlich
braulio;männlich
braxton;männlich
bray;männlich
brayan;männlich
brayden;männlich
braydon;männlich
brazil;männlich
bren;unspezifisch
brencis;männlich
brendan;männlich
brenden;männlich
brendin;männlich
brendis;männlich
brendon;männlich
brends;männlich
brennan;männlich
brennen;männlich
brent;männlich
bret;männlich
brett;unspezifisch
brew;männlich
brewer;männlich
brewster;männlich
briac;männlich
brian;männlich
briano;männlich
briant;männlich
brice;männlich
brien;männlich
brig;männlich
brigg;männlich
briggs;männlich
brigham;männlich
brighton;männlich
brinley;männlich
brion;männlich
brisco;männlich
brit;unspezifisch
britt;unspezifisch
brix;männlich
brnaba;männlich
brnaby;männlich
brock;männlich
brockie;männlich
brocky;männlich
brod;männlich
broddie;männlich
broddy;männlich
broderic;männlich
broderick;männlich
brodie;männlich
brody;männlich
brogio;männlich
brok;männlich
bron;männlich
bronislaw;männlich
bronnie;männlich
bronny;männlich
bronson;männlich
brook;unspezifisch
brooke;unspezifisch
brooks;unspezifisch
brose;männlich
bruce;männlich
brucie;männlich
bruis;männlich
brunello;männlich
brunhard;männlich
bruno;männlich
bryan;männlich
bryant;männlich
bryanty;männlich
bryce;männlich
brycen;männlich
bryn;unspezifisch
bryon;männlich
bryson;männlich
buck;männlich
buckie;männlich
bucky;männlich
bud;männlich
budd;männlich
buddie;männlich
buddy;männlich
buiron;männlich
burak;männlich
burch;männlich
burckhard;männlich
burg;männlich
burgess;männlich
burghard;männlich
burgol;männlich
burian;männlich
burk;männlich
burkard;männlich
burkart;männlich
burke;männlich
burkhard;männlich
burkhardt;männlich
burkhart;männlich
burl;männlich
burlie;männlich
burnaby;männlich
burnard;männlich
burr;männlich
burt;männlich
burtie;männlich
burton;männlich
burty;männlich
buster;männlich
butch;männlich
butz;männlich
buz;männlich
byram;männlich
byran;männlich
byrann;männlich
byrle;männlich
byrom;männlich
byron;unspezifisch
bábis;männlich
béla;männlich
bénédict;männlich
bílis;männlich
bülent;männlich
cad;männlich
caddric;männlich
cade;männlich
cadeo;männlich
caedmon;männlich
cael;männlich
caesar;männlich
caiaphas;männlich
caiden;männlich
cailan;männlich
cain;männlich
cainan;männlich
caius;männlich
cal;unspezifisch
calder;männlich
caldwell;männlich
cale;männlich
caleb;männlich
calhoun;männlich
caligula;männlich
calimero;männlich
callan;männlich
callean;männlich
callisto;männlich
callum;männlich
calogero;männlich
calv;männlich
calvin;männlich
calvino;männlich
cam;unspezifisch
camden;männlich
cameron;unspezifisch
camey;männlich
camill;männlich
camille;unspezifisch
camillo;männlich
cammy;unspezifisch
campbell;männlich
camren;männlich
camulos;männlich
can;männlich
candidus;männlich
car;männlich
carce;männlich
care;männlich
carey;unspezifisch
carl;männlich
carl-heinz;männlich
carleton;männlich
carlie;unspezifisch
carlin;unspezifisch
carling;männlich
carlo;männlich
carlos;männlich
carlton;männlich
carly;unspezifisch
carlyle;männlich
carmelo;männlich
carmi;männlich
carmine;unspezifisch
carney;männlich
carny;männlich
carolus;männlich
carpus;männlich
carr;männlich
carrick;männlich
carrol;männlich
carroll;unspezifisch
carson;männlich
carsten;männlich
cart;männlich
carter;männlich
carver;männlich
cary;unspezifisch
caryl;unspezifisch
casar;männlich
case;männlich
casey;unspezifisch
cash;männlich
casimir;männlich
casimiro;männlich
cason;männlich
caspar;männlich
casper;männlich
cass;unspezifisch
cassidy;männlich
cassie;unspezifisch
cassim;männlich
cassius;männlich
castor;männlich
cato;männlich
caton;männlich
cavan;männlich
cavit;männlich
cay;männlich
cayden;männlich
caylan;männlich
caz;männlich
cazzie;männlich
cchaddie;männlich
cebrail;männlich
cecco;männlich
cece;männlich
cecil;unspezifisch
cecilio;männlich
cecilius;männlich
ced;männlich
cedric;männlich
cedrik;männlich
celal;männlich
celestino;männlich
celino;männlich
celio;männlich
cello;männlich
celso;männlich
cem;männlich
cemal;männlich
cemil;männlich
cengiz;männlich
cenk;männlich
cephas;männlich
cesar;männlich
cesare;männlich
cesarino;männlich
cesaro;männlich
cesbo;männlich
cetin;männlich
cevat;männlich
chad;unspezifisch
chadd;männlich
chaddie;männlich
chaddy;männlich
chadwick;männlich
chaika;männlich
chaim;männlich
chalmers;männlich
chan;männlich
chance;männlich
chancey;männlich
chander;männlich
chandler;männlich
chane;männlich
chaney;männlich
channing;männlich
chapman;männlich
chariot;männlich
charles;männlich
charley;männlich
charlie;männlich
charlton;männlich
charly;männlich
charálambos;männlich
charílaos;männlich
chas;männlich
chase;männlich
chaunce;männlich
chauncey;männlich
chauncy;männlich
chayton;männlich
chaz;männlich
che;männlich
chen;männlich
chenaniah;männlich
ches;männlich
cheslav;männlich
chester;männlich
cheston;männlich
chet;männlich
chev;männlich
chevalier;männlich
chevy;männlich
chi;männlich
chic;männlich
chick;männlich
chickie;unspezifisch
chicky;unspezifisch
chico;männlich
chilton;männlich
chip;männlich
chivas;männlich
chris;unspezifisch
chrisovalándis;männlich
chrisse;männlich
chrissie;unspezifisch
chrissy;unspezifisch
christian;männlich
christiano;männlich
christie;unspezifisch
christo;männlich
christof;männlich
christofer;männlich
christoff;männlich
christoffer;männlich
christoforo;männlich
christoper;männlich
christoph;männlich
christophe;männlich
christopher;männlich
christophorus;männlich
christos;männlich
christy;unspezifisch
christódoulos;männlich
christóforos;männlich
chrisy;männlich
chrisóstomos;männlich
chrotoem;männlich
chrysanth;männlich
chrysostomus;männlich
chrísanthos;männlich
chrístos;männlich
chucho;männlich
chuck;männlich
chutikan;männlich
cháris;männlich
cicero;männlich
cihan;männlich
cillian;männlich
cipriano;männlich
ciriaco;männlich
cirillo;männlich
cirilo;männlich
cirino;männlich
ciro;männlich
cirstoforo;männlich
claas;männlich
claiborn;männlich
claiborne;männlich
clair;unspezifisch
clarance;männlich
clare;unspezifisch
clarence;männlich
clark;männlich
clarke;männlich
claude;unspezifisch
claudell;männlich
claudian;männlich
claudianus;männlich
claudio;männlich
claudius;männlich
claus;männlich
claus-dieter;männlich
claus-peter;männlich
clay;männlich
clayborn;männlich
clayborne;männlich
claybourne;männlich
clayson;männlich
clayton;männlich
cleavland;männlich
clem;unspezifisch
clemens;männlich
clement;männlich
clemente;männlich
clementius;männlich
clemmie;unspezifisch
clemmy;unspezifisch
cleon;männlich
cleopas;männlich
cleophas;männlich
clerc;männlich
clerkclaude;männlich
cletis;männlich
cleto;männlich
cletus;männlich
cleve;männlich
cleveland;männlich
clevey;männlich
clevie;männlich
cliff;männlich
clifford;männlich
clifton;männlich
clim;männlich
clint;männlich
clinton;männlich
clive;männlich
clopas;männlich
clovis;unspezifisch
cly;männlich
clyde;männlich
clyve;männlich
clywd;männlich
clément;männlich
cob;männlich
cobb;männlich
cobbie;männlich
cobby;männlich
coby;männlich
codi;unspezifisch
codie;unspezifisch
cody;unspezifisch
cointon;männlich
colan;männlich
colas;männlich
colby;männlich
cole;männlich
coleman;männlich
colet;männlich
colgan;männlich
colin;männlich
collin;männlich
colman;männlich
colombano;männlich
colombo;männlich
colon;männlich
colt;männlich
colten;männlich
colton;männlich
columbo;männlich
colver;männlich
con;unspezifisch
conan;männlich
conant;männlich
conary;männlich
concetto;männlich
conn;männlich
connar;männlich
conner;männlich
conney;männlich
connie;unspezifisch
connor;männlich
conny;unspezifisch
conor;männlich
conrad;männlich
conrade;männlich
conradin;männlich
conrado;männlich
conradus;männlich
conroy;männlich
consalve;männlich
constantin;männlich
constantine;unspezifisch
constantino;männlich
consuelo;unspezifisch
consus;männlich
conway;männlich
coop;männlich
cooper;männlich
corban;männlich
corbet;männlich
corbett;männlich
corbie;männlich
corbin;männlich
corbinian;männlich
corby;männlich
corcoran;männlich
cord;männlich
cordell;männlich
cordie;unspezifisch
cordy;unspezifisch
corentin;männlich
corey;unspezifisch
cori;unspezifisch
corin;männlich
cormac;männlich
cornall;männlich
corneille;männlich
cornel;männlich
cornelis;männlich
cornelius;männlich
cornell;unspezifisch
corney;männlich
cornie;unspezifisch
corny;unspezifisch
corrado;männlich
correy;unspezifisch
corrie;unspezifisch
cort;männlich
cortez;männlich
cortie;männlich
corty;männlich
corvin;männlich
corvinus;männlich
cory;unspezifisch
cos;männlich
cosimo;männlich
coskun;männlich
cosmas;männlich
cosme;männlich
cosmo;männlich
costa;männlich
costante;männlich
costantino;männlich
costanzo;männlich
coty;männlich
court;männlich
courtland;männlich
courtnay;unspezifisch
courtney;unspezifisch
cozmo;männlich
craggie;männlich
craggy;männlich
craig;männlich
crawford;männlich
creigh;männlich
creight;männlich
creighton;männlich
crescenzo;männlich
crevan;männlich
crichton;männlich
cris;unspezifisch
crispian;männlich
crispin;männlich
cristian;männlich
cristiano;männlich
cristobal;männlich
cristoforo;männlich
crosby;männlich
cross;männlich
cruz;männlich
cull;männlich
cullan;männlich
cullen;männlich
culley;männlich
cullie;männlich
cullin;männlich
cully;männlich
culver;männlich
cumin;männlich
curcio;männlich
curd;männlich
curdin;männlich
curr;männlich
curran;männlich
currey;männlich
currie;männlich
curry;männlich
curt;männlich
curtice;männlich
curtis;männlich
curtiz;männlich
cy;männlich
cynric;männlich
cyprian;männlich
cyrano;männlich
cyriac;männlich
cyriakus;männlich
cyril;männlich
cyrill;männlich
cyrille;männlich
cyrillus;männlich
cyron;männlich
cyrus;männlich
cyryn;männlich
czar;männlich
czeslaw;männlich
cäsar;männlich
